puzzle_size,nAnts_alg4,threads_alg4,numcolonies_alg4,numacs_alg4,q0_alg4,rho_alg4,bve_alg4,timeout_alg4,success_rate_alg4,time_mean_alg4,time_std_alg4,iter_mean_alg4,with_comm_alg4,without_comm_alg4,cp_initial_mean_alg4,cp_ant_mean_alg4,cp_total_mean_alg4,acs_time_mean_alg4,dcm_aco_time_mean_alg4,coop_game_mean_alg4,pheromone_fusion_mean_alg4,public_path_mean_alg4,communication_time_mean_alg4,cp_percentage_alg4,acs_time_percentage_alg4,dcm_aco_time_percentage_alg4,coop_game_percentage_alg4,pheromone_fusion_percentage_alg4,public_path_percentage_alg4,communication_time_percentage_alg4
inst25x25_50_71,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.332297,0.189671,14.22,0,100,0.005002,0.230275,0.235278,N/A,0.097019,0.003681,0.001094,0.000106,0.000000,70.80,N/A,29.20,1.11,0.33,0.03,0.00
inst25x25_50_80,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.199280,0.104438,9.21,0,100,0.005196,0.131490,0.136686,N/A,0.062594,0.002344,0.000761,0.000069,0.000000,68.59,N/A,31.41,1.18,0.38,0.03,0.00
inst25x25_50_82,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.453862,0.460723,20.35,1,99,0.005091,0.317399,0.322490,N/A,0.130413,0.005590,0.001157,0.000151,0.000959,71.05,N/A,28.73,1.23,0.25,0.03,0.21
inst25x25_50_83,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.433010,0.307413,17.43,0,100,0.004941,0.306776,0.311717,N/A,0.121293,0.004769,0.001037,0.000134,0.000000,71.99,N/A,28.01,1.10,0.24,0.03,0.00
inst25x25_50_86,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.517026,0.689927,25.44,1,99,0.005193,0.357574,0.362766,N/A,0.152501,0.007242,0.001053,0.000221,0.001758,70.16,N/A,29.50,1.40,0.20,0.04,0.34
inst25x25_50_9,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.843275,2.107245,38.20,7,93,0.005174,0.543875,0.549049,N/A,0.288457,0.011158,0.001472,0.000296,0.005769,65.11,N/A,34.21,1.32,0.17,0.04,0.68
inst25x25_50_91,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.599598,1.733319,23.94,2,98,0.005003,0.392608,0.397611,N/A,0.201477,0.006885,0.000981,0.000185,0.000510,66.31,N/A,33.60,1.15,0.16,0.03,0.09
inst25x25_50_92,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.128750,0.049551,6.82,0,100,0.005416,0.080034,0.085450,N/A,0.043299,0.001579,0.000791,0.000048,0.000000,66.37,N/A,33.63,1.23,0.61,0.04,0.00
inst25x25_50_93,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.932049,1.748605,40.99,10,90,0.005217,0.642628,0.647845,N/A,0.280926,0.012203,0.001135,0.000291,0.003277,69.51,N/A,30.14,1.31,0.12,0.03,0.35
inst25x25_50_94,4,3,4,3,0.9,0.9,0.005,120.0,100.00,1.002480,1.470767,36.45,7,93,0.004952,0.708350,0.713303,N/A,0.287276,0.010564,0.001332,0.000274,0.001901,71.15,N/A,28.66,1.05,0.13,0.03,0.19
inst25x25_50_99,4,3,4,3,0.9,0.9,0.005,120.0,100.00,0.241181,0.250144,11.56,0,100,0.005310,0.161609,0.166919,N/A,0.074262,0.003032,0.000910,0.000088,0.000000,69.21,N/A,30.79,1.26,0.38,0.04,0.00
