puzzle_size,nAnts_alg3,threads_alg3,numcolonies_alg3,numacs_alg3,q0_alg3,rho_alg3,bve_alg3,timeout_alg3,success_rate_alg3,time_mean_alg3,time_std_alg3,iter_mean_alg3,with_comm_alg3,without_comm_alg3,cp_initial_mean_alg3,cp_ant_mean_alg3,cp_total_mean_alg3,acs_time_mean_alg3,dcm_aco_time_mean_alg3,coop_game_mean_alg3,pheromone_fusion_mean_alg3,public_path_mean_alg3,communication_time_mean_alg3,cp_percentage_alg3,acs_time_percentage_alg3,dcm_aco_time_percentage_alg3,coop_game_percentage_alg3,pheromone_fusion_percentage_alg3,public_path_percentage_alg3,communication_time_percentage_alg3
inst25x25_45_18,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,4.742106,4.990272,86.51,N/A,N/A,0.007366,3.319793,3.327159,N/A,1.414946,0.039302,0.002220,0.001612,N/A,70.16,N/A,29.84,0.83,0.05,0.03,N/A
inst25x25_45_19,4,N/A,4,3,0.9,0.9,0.005,120.0,99.00,21.165936,23.243948,378.89,N/A,N/A,0.007986,10.369647,10.377633,N/A,10.788303,0.186069,0.002584,0.007576,N/A,49.03,N/A,50.97,0.88,0.01,0.04,N/A
inst25x25_45_2,4,N/A,4,3,0.9,0.9,0.005,120.0,95.00,16.850256,17.252721,242.86,N/A,N/A,0.009082,10.126317,10.135400,N/A,6.714857,0.151765,0.002919,0.006235,N/A,60.15,N/A,39.85,0.90,0.02,0.04,N/A
inst25x25_45_21,4,N/A,4,3,0.9,0.9,0.005,120.0,97.00,21.970380,23.311563,350.63,N/A,N/A,0.008356,11.127184,11.135540,N/A,10.834840,0.177739,0.002680,0.007765,N/A,50.68,N/A,49.32,0.81,0.01,0.04,N/A
inst25x25_45_23,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,12.460478,11.512496,184.23,N/A,N/A,0.009295,8.066542,8.075837,N/A,4.384642,0.099802,0.002745,0.004108,N/A,64.81,N/A,35.19,0.80,0.02,0.03,N/A
inst25x25_45_24,4,N/A,4,3,0.9,0.9,0.005,120.0,84.00,37.059753,24.269134,595.75,N/A,N/A,0.009791,18.217469,18.227259,N/A,18.832493,0.325704,0.002884,0.013453,N/A,49.18,N/A,50.82,0.88,0.01,0.04,N/A
inst25x25_45_26,4,N/A,4,3,0.9,0.9,0.005,120.0,98.00,19.122635,21.859500,315.02,N/A,N/A,0.009120,10.290961,10.300081,N/A,8.822554,0.169196,0.002826,0.006980,N/A,53.86,N/A,46.14,0.88,0.01,0.04,N/A
inst25x25_45_29,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,13.555499,11.492306,209.28,N/A,N/A,0.009454,8.563066,8.572520,N/A,4.982980,0.112631,0.002668,0.004769,N/A,63.24,N/A,36.76,0.83,0.02,0.04,N/A
inst25x25_45_3,4,N/A,4,3,0.9,0.9,0.005,120.0,97.00,20.816082,18.926519,273.60,N/A,N/A,0.009318,12.196454,12.205772,N/A,8.610310,0.169600,0.002908,0.006753,N/A,58.64,N/A,41.36,0.81,0.01,0.03,N/A
inst25x25_45_32,4,N/A,4,3,0.9,0.9,0.005,120.0,99.00,7.749228,7.223910,116.48,N/A,N/A,0.009055,5.394442,5.403497,N/A,2.345731,0.062001,0.002648,0.002690,N/A,69.73,N/A,30.27,0.80,0.03,0.03,N/A
inst25x25_45_33,4,N/A,4,3,0.9,0.9,0.005,120.0,99.00,10.288948,9.733382,166.39,N/A,N/A,0.009799,6.779394,6.789194,N/A,3.499754,0.088324,0.002535,0.003720,N/A,65.99,N/A,34.01,0.86,0.02,0.04,N/A
inst25x25_45_34,4,N/A,4,3,0.9,0.9,0.005,120.0,84.00,27.550805,28.320864,449.94,N/A,N/A,0.009803,13.373524,13.383327,N/A,14.167478,0.243129,0.002954,0.010364,N/A,48.58,N/A,51.42,0.88,0.01,0.04,N/A
inst25x25_45_35,4,N/A,4,3,0.9,0.9,0.005,120.0,77.00,30.186427,28.970798,542.34,N/A,N/A,0.008693,13.778367,13.787061,N/A,16.399366,0.275312,0.002941,0.010796,N/A,45.67,N/A,54.33,0.91,0.01,0.04,N/A
inst25x25_45_36,4,N/A,4,3,0.9,0.9,0.005,120.0,96.00,21.096372,20.389327,332.29,N/A,N/A,0.009542,11.575783,11.585326,N/A,9.511047,0.175083,0.002871,0.007526,N/A,54.92,N/A,45.08,0.83,0.01,0.04,N/A
inst25x25_45_37,4,N/A,4,3,0.9,0.9,0.005,120.0,98.00,17.546680,16.721249,255.36,N/A,N/A,0.009422,10.479196,10.488618,N/A,7.058062,0.147248,0.003146,0.005847,N/A,59.78,N/A,40.22,0.84,0.02,0.03,N/A
inst25x25_45_4,4,N/A,4,3,0.9,0.9,0.005,120.0,96.00,23.998039,22.420948,413.58,N/A,N/A,0.008134,11.741430,11.749564,N/A,12.248474,0.225442,0.002948,0.010029,N/A,48.96,N/A,51.04,0.94,0.01,0.04,N/A
inst25x25_45_40,4,N/A,4,3,0.9,0.9,0.005,120.0,99.00,9.557750,10.654893,112.95,N/A,N/A,0.011962,6.479013,6.490974,N/A,3.066775,0.081323,0.003211,0.002974,N/A,67.91,N/A,32.09,0.85,0.03,0.03,N/A
inst25x25_45_41,4,N/A,4,3,0.9,0.9,0.005,120.0,99.00,14.547058,19.141756,237.27,N/A,N/A,0.007836,7.716718,7.724554,N/A,6.822504,0.126663,0.002591,0.005068,N/A,53.10,N/A,46.90,0.87,0.02,0.03,N/A
inst25x25_45_43,4,N/A,4,3,0.9,0.9,0.005,120.0,83.00,34.155419,28.081718,652.17,N/A,N/A,0.007520,12.831787,12.839307,N/A,21.316112,0.319109,0.002799,0.012041,N/A,37.59,N/A,62.41,0.93,0.01,0.04,N/A
inst25x25_45_46,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,7.266205,9.165868,135.07,N/A,N/A,0.007042,4.693260,4.700301,N/A,2.565904,0.060158,0.002257,0.002506,N/A,64.69,N/A,35.31,0.83,0.03,0.03,N/A
inst25x25_45_51,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,9.062759,8.703254,147.93,N/A,N/A,0.008856,5.925367,5.934223,N/A,3.128536,0.080598,0.002603,0.003429,N/A,65.48,N/A,34.52,0.89,0.03,0.04,N/A
inst25x25_45_52,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,6.236509,6.184483,107.31,N/A,N/A,0.007385,4.315239,4.322624,N/A,1.913886,0.051003,0.002324,0.002074,N/A,69.31,N/A,30.69,0.82,0.04,0.03,N/A
inst25x25_45_54,4,N/A,4,3,0.9,0.9,0.005,120.0,98.00,13.873308,17.886635,272.27,N/A,N/A,0.006933,7.179971,7.186904,N/A,6.686404,0.118266,0.002262,0.005324,N/A,51.80,N/A,48.20,0.85,0.02,0.04,N/A
inst25x25_45_56,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,10.543021,9.769933,183.27,N/A,N/A,0.007586,6.533205,6.540791,N/A,4.002229,0.091449,0.002683,0.003744,N/A,62.04,N/A,37.96,0.87,0.03,0.04,N/A
inst25x25_45_57,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,12.238474,14.421006,334.37,N/A,N/A,0.004690,6.161101,6.165791,N/A,6.072683,0.103337,0.001626,0.004153,N/A,50.38,N/A,49.62,0.84,0.01,0.03,N/A
inst25x25_45_58,4,N/A,4,3,0.9,0.9,0.005,120.0,98.00,10.259650,15.954520,326.67,N/A,N/A,0.004435,4.827072,4.831508,N/A,5.428143,0.092831,0.001487,0.002951,N/A,47.09,N/A,52.91,0.90,0.01,0.03,N/A
inst25x25_45_59,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,6.034639,5.374707,177.63,N/A,N/A,0.004251,3.822154,3.826404,N/A,2.208235,0.049222,0.001380,0.001728,N/A,63.41,N/A,36.59,0.82,0.02,0.03,N/A
inst25x25_45_6,4,N/A,4,3,0.9,0.9,0.005,120.0,96.00,18.670201,22.535100,352.34,N/A,N/A,0.007603,8.423570,8.431173,N/A,10.239028,0.173742,0.002612,0.007905,N/A,45.16,N/A,54.84,0.93,0.01,0.04,N/A
inst25x25_45_62,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,6.000390,6.701300,194.30,N/A,N/A,0.004422,3.495411,3.499833,N/A,2.500557,0.054047,0.001385,0.001848,N/A,58.33,N/A,41.67,0.90,0.02,0.03,N/A
inst25x25_45_63,4,N/A,4,3,0.9,0.9,0.005,120.0,79.00,29.309184,32.504510,884.97,N/A,N/A,0.004245,8.734471,8.738716,N/A,20.570468,0.248078,0.001605,0.007990,N/A,29.82,N/A,70.18,0.85,0.01,0.03,N/A
inst25x25_45_64,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,6.476311,6.676977,190.58,N/A,N/A,0.004236,3.850210,3.854446,N/A,2.621866,0.053300,0.001427,0.001895,N/A,59.52,N/A,40.48,0.82,0.02,0.03,N/A
inst25x25_45_65,4,N/A,4,3,0.9,0.9,0.005,120.0,100.00,5.901111,6.207645,169.84,N/A,N/A,0.004238,3.680818,3.685056,N/A,2.216054,0.047410,0.001520,0.001634,N/A,62.45,N/A,37.55,0.80,0.03,0.03,N/A
inst25x25_45_7,4,N/A,4,3,0.9,0.9,0.005,120.0,97.00,13.060961,14.409735,212.74,N/A,N/A,0.007916,7.345129,7.353045,N/A,5.707916,0.115269,0.002866,0.005178,N/A,56.30,N/A,43.70,0.88,0.02,0.04,N/A
inst25x25_45_8,4,N/A,4,3,0.9,0.9,0.005,120.0,99.00,9.455072,15.130670,159.31,N/A,N/A,0.007588,5.217818,5.225406,N/A,4.229666,0.084141,0.002508,0.003610,N/A,55.27,N/A,44.73,0.89,0.03,0.04,N/A
