puzzle_size,nAnts_alg3,threads_alg3,numcolonies_alg3,numacs_alg3,q0_alg3,rho_alg3,bve_alg3,timeout_alg3,success_rate_alg3,time_mean_alg3,time_std_alg3,iter_mean_alg3,with_comm_alg3,without_comm_alg3,cp_initial_mean_alg3,cp_ant_mean_alg3,cp_total_mean_alg3,acs_time_mean_alg3,dcm_aco_time_mean_alg3,coop_game_mean_alg3,pheromone_fusion_mean_alg3,public_path_mean_alg3,communication_time_mean_alg3,cp_percentage_alg3,acs_time_percentage_alg3,dcm_aco_time_percentage_alg3,coop_game_percentage_alg3,pheromone_fusion_percentage_alg3,public_path_percentage_alg3,communication_time_percentage_alg3
inst25x25_45_84,3,N/A,3,2,0.9,0.9,0.005,120.0,97.00,9.702746,15.011309,441.37,N/A,N/A,0.005419,4.928334,4.933753,N/A,4.768994,0.102438,0.001265,0.004350,N/A,50.85,N/A,49.15,1.06,0.01,0.04,N/A
inst25x25_45_85,3,N/A,3,2,0.9,0.9,0.005,120.0,95.00,12.477133,12.914853,554.45,N/A,N/A,0.005055,6.683603,6.688657,N/A,5.788476,0.130488,0.001202,0.005255,N/A,53.61,N/A,46.39,1.05,0.01,0.04,N/A
inst25x25_45_86,3,N/A,3,2,0.9,0.9,0.005,120.0,99.00,9.288252,10.944001,402.72,N/A,N/A,0.004988,5.292078,5.297066,N/A,3.991187,0.090989,0.001200,0.004241,N/A,57.03,N/A,42.97,0.98,0.01,0.05,N/A
inst25x25_45_87,3,N/A,3,2,0.9,0.9,0.005,120.0,99.00,7.995939,10.959511,360.48,N/A,N/A,0.005013,4.472386,4.477400,N/A,3.518540,0.080414,0.001272,0.003498,N/A,56.00,N/A,44.00,1.01,0.02,0.04,N/A
inst25x25_45_88,3,N/A,3,2,0.9,0.9,0.005,120.0,99.00,4.318275,4.708561,207.38,N/A,N/A,0.005150,2.937622,2.942772,N/A,1.375503,0.045434,0.001189,0.002426,N/A,68.15,N/A,31.85,1.05,0.03,0.06,N/A
inst25x25_45_89,3,N/A,3,2,0.9,0.9,0.005,120.0,99.00,12.477116,15.742085,579.47,N/A,N/A,0.004824,6.173207,6.178031,N/A,6.299085,0.122094,0.001198,0.005154,N/A,49.51,N/A,50.49,0.98,0.01,0.04,N/A
inst25x25_45_90,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,7.936905,6.704111,387.28,N/A,N/A,0.004848,4.836189,4.841038,N/A,3.095867,0.078067,0.001093,0.003569,N/A,60.99,N/A,39.01,0.98,0.01,0.04,N/A
inst25x25_45_92,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,3.672716,5.326781,193.01,N/A,N/A,0.004969,2.288950,2.293919,N/A,1.378797,0.038689,0.001001,0.001647,N/A,62.46,N/A,37.54,1.05,0.03,0.04,N/A
inst25x25_45_93,3,N/A,3,2,0.9,0.9,0.005,120.0,96.00,19.024279,23.664255,880.92,N/A,N/A,0.004984,7.594403,7.599387,N/A,11.424892,0.198661,0.001196,0.009695,N/A,39.95,N/A,60.05,1.04,0.01,0.05,N/A
inst25x25_45_95,3,N/A,3,2,0.9,0.9,0.005,120.0,82.00,23.162521,29.658675,992.04,N/A,N/A,0.005473,8.226832,8.232305,N/A,14.930216,0.248093,0.001497,0.010754,N/A,35.54,N/A,64.46,1.07,0.01,0.05,N/A
inst25x25_45_96,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,4.316665,4.173658,168.33,N/A,N/A,0.006102,3.032340,3.038443,N/A,1.278223,0.042479,0.001401,0.002188,N/A,70.39,N/A,29.61,0.98,0.03,0.05,N/A
inst25x25_45_97,3,N/A,3,2,0.9,0.9,0.005,120.0,28.00,35.095193,28.904103,1468.18,N/A,N/A,0.006409,13.332764,13.339173,N/A,21.756020,0.391638,0.001680,0.018627,N/A,38.01,N/A,61.99,1.12,0.00,0.05,N/A
inst25x25_45_99,3,N/A,3,2,0.9,0.9,0.005,120.0,98.00,10.894835,11.571622,245.47,N/A,N/A,0.012225,7.132127,7.144351,N/A,3.750483,0.115341,0.002365,0.004994,N/A,65.58,N/A,34.42,1.06,0.02,0.05,N/A
inst25x25_50_1,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,3.142671,9.856298,120.23,N/A,N/A,0.010253,1.814976,1.825229,N/A,1.317442,0.047341,0.002264,0.001471,N/A,58.08,N/A,41.92,1.51,0.07,0.05,N/A
inst25x25_50_11,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,0.831289,1.818762,65.19,N/A,N/A,0.006415,0.575947,0.582361,N/A,0.248928,0.014384,0.000817,0.000568,N/A,70.06,N/A,29.94,1.73,0.10,0.07,N/A
inst25x25_50_14,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,1.946884,2.861685,161.14,N/A,N/A,0.006438,1.322673,1.329111,N/A,0.617773,0.035936,0.000914,0.001239,N/A,68.27,N/A,31.73,1.85,0.05,0.06,N/A
inst25x25_50_16,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,0.527729,1.103011,35.15,N/A,N/A,0.006055,0.374048,0.380103,N/A,0.147625,0.007444,0.001165,0.000304,N/A,72.03,N/A,27.97,1.41,0.22,0.06,N/A
inst25x25_50_17,3,N/A,3,2,0.9,0.9,0.005,120.0,98.00,6.109987,13.325388,456.85,N/A,N/A,0.006516,2.682809,2.689325,N/A,3.420662,0.102576,0.001077,0.003404,N/A,44.02,N/A,55.98,1.68,0.02,0.06,N/A
inst25x25_50_18,3,N/A,3,2,0.9,0.9,0.005,120.0,90.00,17.991421,26.410463,1355.07,N/A,N/A,0.005689,6.196142,6.201831,N/A,11.789590,0.326941,0.000965,0.012671,N/A,34.47,N/A,65.53,1.82,0.01,0.07,N/A
inst25x25_50_21,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,1.170859,7.652958,93.40,N/A,N/A,0.005983,0.446933,0.452916,N/A,0.717944,0.022524,0.000737,0.001311,N/A,38.68,N/A,61.32,1.92,0.06,0.11,N/A
inst25x25_50_26,3,N/A,3,2,0.9,0.9,0.005,120.0,89.00,10.456529,21.730530,823.73,N/A,N/A,0.005881,3.710768,3.716649,N/A,6.739881,0.202573,0.001101,0.008486,N/A,35.54,N/A,64.46,1.94,0.01,0.08,N/A
inst25x25_50_29,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,4.073969,9.863302,239.76,N/A,N/A,0.005696,2.122677,2.128373,N/A,1.945595,0.056470,0.001211,0.002013,N/A,52.24,N/A,47.76,1.39,0.03,0.05,N/A
inst25x25_50_34,3,N/A,3,2,0.9,0.9,0.005,120.0,99.00,9.205996,14.852266,530.16,N/A,N/A,0.005609,4.480715,4.486324,N/A,4.719672,0.127438,0.001265,0.004886,N/A,48.73,N/A,51.27,1.38,0.01,0.05,N/A
inst25x25_50_44,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,1.284158,3.413878,89.86,N/A,N/A,0.005748,0.828433,0.834181,N/A,0.449977,0.019704,0.001204,0.000612,N/A,64.96,N/A,35.04,1.53,0.09,0.05,N/A
inst25x25_50_50,3,N/A,3,2,0.9,0.9,0.005,120.0,93.00,5.148208,8.547661,303.41,N/A,N/A,0.005469,3.052300,3.057769,N/A,2.090439,0.070359,0.001269,0.002719,N/A,59.39,N/A,40.61,1.37,0.02,0.05,N/A
inst25x25_50_51,3,N/A,3,2,0.9,0.9,0.005,120.0,81.00,15.208330,24.981542,1002.58,N/A,N/A,0.005586,5.379193,5.384779,N/A,9.823552,0.233387,0.001111,0.009531,N/A,35.41,N/A,64.59,1.53,0.01,0.06,N/A
inst25x25_50_57,3,N/A,3,2,0.9,0.9,0.005,120.0,92.00,15.506463,24.725509,1115.61,N/A,N/A,0.005325,4.921784,4.927109,N/A,10.579354,0.220056,0.001122,0.007103,N/A,31.77,N/A,68.23,1.42,0.01,0.05,N/A
inst25x25_50_64,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,1.077867,1.957765,108.47,N/A,N/A,0.005556,0.744259,0.749815,N/A,0.328053,0.021068,0.000805,0.000698,N/A,69.56,N/A,30.44,1.95,0.07,0.06,N/A
inst25x25_50_69,3,N/A,3,2,0.9,0.9,0.005,120.0,96.00,10.286118,18.614082,878.30,N/A,N/A,0.005497,3.639273,3.644771,N/A,6.641348,0.172854,0.001188,0.004847,N/A,35.43,N/A,64.57,1.68,0.01,0.05,N/A
inst25x25_50_71,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,1.942330,6.646084,155.48,N/A,N/A,0.005264,1.041254,1.046518,N/A,0.895812,0.030336,0.000991,0.000929,N/A,53.88,N/A,46.12,1.56,0.05,0.05,N/A
inst25x25_50_80,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,1.243744,2.419333,111.44,N/A,N/A,0.005368,0.848186,0.853554,N/A,0.390190,0.021837,0.000640,0.000681,N/A,68.63,N/A,31.37,1.76,0.05,0.05,N/A
inst25x25_50_82,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,2.747926,6.205829,231.20,N/A,N/A,0.005330,1.551042,1.556372,N/A,1.191554,0.045394,0.001008,0.001265,N/A,56.64,N/A,43.36,1.65,0.04,0.05,N/A
inst25x25_50_83,3,N/A,3,2,0.9,0.9,0.005,120.0,97.00,2.095322,4.314868,158.95,N/A,N/A,0.005154,1.299725,1.304878,N/A,0.790444,0.030998,0.000943,0.000882,N/A,62.28,N/A,37.72,1.48,0.05,0.04,N/A
inst25x25_50_86,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,2.628672,5.624835,248.78,N/A,N/A,0.005398,1.426431,1.431829,N/A,1.196843,0.048919,0.000812,0.001729,N/A,54.47,N/A,45.53,1.86,0.03,0.07,N/A
inst25x25_50_9,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,7.728255,11.301154,592.30,N/A,N/A,0.006454,3.795746,3.802200,N/A,3.926055,0.132812,0.001418,0.005132,N/A,49.20,N/A,50.80,1.72,0.02,0.07,N/A
inst25x25_50_91,3,N/A,3,2,0.9,0.9,0.005,120.0,96.00,13.112176,23.082811,1003.79,N/A,N/A,0.005222,3.696256,3.701478,N/A,9.410697,0.197825,0.000940,0.006671,N/A,28.23,N/A,71.77,1.51,0.01,0.05,N/A
inst25x25_50_92,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,0.234289,0.393633,23.67,N/A,N/A,0.005650,0.166305,0.171955,N/A,0.062334,0.004335,0.000857,0.000153,N/A,73.39,N/A,26.61,1.85,0.37,0.07,N/A
inst25x25_50_93,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,8.923675,17.280155,749.08,N/A,N/A,0.005427,3.518008,3.523435,N/A,5.400240,0.147604,0.001080,0.003734,N/A,39.48,N/A,60.52,1.65,0.01,0.04,N/A
inst25x25_50_94,3,N/A,3,2,0.9,0.9,0.005,120.0,92.00,9.977891,17.194230,691.95,N/A,N/A,0.005278,3.711823,3.717101,N/A,6.260790,0.136179,0.001083,0.004226,N/A,37.25,N/A,62.75,1.36,0.01,0.04,N/A
inst25x25_50_99,3,N/A,3,2,0.9,0.9,0.005,120.0,100.00,3.112964,7.691159,275.08,N/A,N/A,0.005430,1.648832,1.654263,N/A,1.458702,0.053882,0.000934,0.001484,N/A,53.14,N/A,46.86,1.73,0.03,0.05,N/A
