puzzle_size,nAnts_alg4,threads_alg4,numcolonies_alg4,numacs_alg4,q0_alg4,rho_alg4,bve_alg4,timeout_alg4,success_rate_alg4,time_mean_alg4,time_std_alg4,iter_mean_alg4,with_comm_alg4,without_comm_alg4,cp_initial_mean_alg4,cp_ant_mean_alg4,cp_total_mean_alg4,acs_time_mean_alg4,dcm_aco_time_mean_alg4,coop_game_mean_alg4,pheromone_fusion_mean_alg4,public_path_mean_alg4,communication_time_mean_alg4,cp_percentage_alg4,acs_time_percentage_alg4,dcm_aco_time_percentage_alg4,coop_game_percentage_alg4,pheromone_fusion_percentage_alg4,public_path_percentage_alg4,communication_time_percentage_alg4
2020_00427,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.036486,0.029777,51.09,14,86,0.000100,0.020427,0.020527,N/A,0.015829,0.000248,0.000016,0.000115,0.000130,56.26,N/A,43.38,0.68,0.04,0.32,0.36
2020_00429,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.038627,0.039252,50.68,14,86,0.000101,0.021764,0.021865,N/A,0.016534,0.000272,0.000015,0.000113,0.000227,56.61,N/A,42.80,0.71,0.04,0.29,0.59
2020_00439,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.069227,0.057529,77.48,35,65,0.000087,0.040096,0.040183,N/A,0.028653,0.000399,0.000014,0.000197,0.000392,58.05,N/A,41.39,0.58,0.02,0.28,0.57
2020_00454,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.029029,0.021633,36.38,4,96,0.000099,0.016317,0.016417,N/A,0.012599,0.000195,0.000014,0.000084,0.000012,56.55,N/A,43.40,0.67,0.05,0.29,0.04
2020_00466,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.054520,0.051234,67.86,24,76,0.000096,0.031260,0.031356,N/A,0.022934,0.000382,0.000013,0.000157,0.000230,57.51,N/A,42.07,0.70,0.02,0.29,0.42
2020_00472,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.043699,0.039107,51.45,13,87,0.000089,0.025322,0.025411,N/A,0.018137,0.000264,0.000018,0.000116,0.000151,58.15,N/A,41.50,0.61,0.04,0.26,0.34
2020_00483,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.022662,0.018442,29.49,1,99,0.000099,0.012629,0.012728,N/A,0.009933,0.000141,0.000014,0.000066,0.000000,56.17,N/A,43.83,0.62,0.06,0.29,0.00
2020_00490,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.052776,0.043051,58.95,17,83,0.000087,0.030293,0.030381,N/A,0.022133,0.000319,0.000021,0.000135,0.000262,57.57,N/A,41.94,0.60,0.04,0.26,0.50
2020_00491,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.045751,0.042820,53.23,13,87,0.000091,0.026344,0.026435,N/A,0.019181,0.000264,0.000014,0.000122,0.000135,57.78,N/A,41.93,0.58,0.03,0.27,0.29
2020_00493,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.028907,0.027048,35.85,6,94,0.000093,0.016065,0.016158,N/A,0.012608,0.000185,0.000016,0.000081,0.000140,55.90,N/A,43.62,0.64,0.06,0.28,0.48
2020_00495,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.037867,0.035338,47.25,14,86,0.000094,0.021311,0.021404,N/A,0.016371,0.000237,0.000018,0.000107,0.000092,56.52,N/A,43.23,0.63,0.05,0.28,0.24
2020_00504,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.032708,0.033513,37.16,7,93,0.000090,0.018528,0.018618,N/A,0.014048,0.000191,0.000015,0.000084,0.000042,56.92,N/A,42.95,0.58,0.04,0.26,0.13
2020_00524,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.032142,0.030064,36.97,6,94,0.000092,0.018464,0.018557,N/A,0.013526,0.000174,0.000015,0.000085,0.000059,57.73,N/A,42.08,0.54,0.05,0.26,0.18
2020_00570,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.033143,0.030900,35.49,7,93,0.000082,0.018991,0.019073,N/A,0.013975,0.000184,0.000012,0.000081,0.000095,57.55,N/A,42.16,0.56,0.04,0.24,0.29
2020_00574,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.040155,0.044729,43.42,10,90,0.000081,0.023095,0.023176,N/A,0.016815,0.000212,0.000016,0.000099,0.000164,57.72,N/A,41.87,0.53,0.04,0.25,0.41
2020_00599,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.035142,0.038502,41.76,9,91,0.000090,0.019857,0.019947,N/A,0.015063,0.000225,0.000016,0.000093,0.000132,56.76,N/A,42.86,0.64,0.05,0.26,0.37
2020_00616,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.028205,0.025911,34.63,6,94,0.000090,0.016009,0.016100,N/A,0.011996,0.000162,0.000021,0.000076,0.000109,57.08,N/A,42.53,0.58,0.08,0.27,0.39
2020_00619,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.027888,0.034968,33.25,5,95,0.000088,0.015777,0.015865,N/A,0.011978,0.000176,0.000012,0.000075,0.000045,56.89,N/A,42.95,0.63,0.04,0.27,0.16
2020_00625,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.029601,0.023082,35.22,3,97,0.000092,0.016947,0.017039,N/A,0.012545,0.000177,0.000011,0.000082,0.000017,57.56,N/A,42.38,0.60,0.04,0.28,0.06
2020_00665,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.063394,0.058193,74.00,27,73,0.000087,0.036727,0.036815,N/A,0.026198,0.000365,0.000015,0.000171,0.000381,58.07,N/A,41.33,0.58,0.02,0.27,0.60
2020_00684,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.034644,0.031547,40.57,7,93,0.000090,0.019866,0.019956,N/A,0.014648,0.000230,0.000017,0.000091,0.000040,57.60,N/A,42.28,0.66,0.05,0.26,0.12
2020_00694,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.016218,0.013540,18.93,0,100,0.000089,0.008952,0.009041,N/A,0.007176,0.000098,0.000014,0.000041,0.000000,55.75,N/A,44.25,0.60,0.09,0.25,0.00
2020_00696,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.035393,0.037712,39.90,10,90,0.000088,0.020450,0.020539,N/A,0.014756,0.000185,0.000013,0.000091,0.000098,58.03,N/A,41.69,0.52,0.04,0.26,0.28
2020_00698,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.022641,0.015844,26.49,0,100,0.000091,0.012677,0.012768,N/A,0.009873,0.000134,0.000014,0.000061,0.000000,56.39,N/A,43.61,0.59,0.06,0.27,0.00
2020_00708,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.026610,0.024269,30.68,3,97,0.000088,0.015074,0.015162,N/A,0.011412,0.000158,0.000017,0.000068,0.000036,56.98,N/A,42.89,0.60,0.07,0.26,0.13
2020_00712,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.030519,0.025548,37.08,5,95,0.000092,0.017398,0.017490,N/A,0.012981,0.000189,0.000012,0.000083,0.000048,57.31,N/A,42.53,0.62,0.04,0.27,0.16
2020_00719,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.017279,0.013021,20.54,0,100,0.000093,0.009522,0.009615,N/A,0.007664,0.000102,0.000013,0.000045,0.000000,55.65,N/A,44.35,0.59,0.08,0.26,0.00
2020_00726,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.017743,0.015114,20.09,1,99,0.000091,0.009808,0.009900,N/A,0.007840,0.000097,0.000012,0.000045,0.000003,55.79,N/A,44.19,0.55,0.07,0.26,0.02
2020_00728,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.027697,0.023800,31.44,2,98,0.000088,0.015793,0.015880,N/A,0.011817,0.000163,0.000020,0.000072,0.000000,57.34,N/A,42.67,0.59,0.07,0.26,0.00
2020_00729,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.024199,0.025844,26.07,4,96,0.000088,0.013705,0.013793,N/A,0.010405,0.000146,0.000015,0.000060,0.000000,57.00,N/A,43.00,0.60,0.06,0.25,0.00
2020_00735,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.027877,0.024435,31.66,3,97,0.000086,0.015965,0.016051,N/A,0.011816,0.000153,0.000019,0.000072,0.000011,57.58,N/A,42.39,0.55,0.07,0.26,0.04
2020_00742,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.023186,0.022586,27.25,1,99,0.000095,0.012994,0.013089,N/A,0.010086,0.000133,0.000009,0.000061,0.000011,56.45,N/A,43.50,0.57,0.04,0.26,0.05
2020_00743,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.022559,0.021711,27.05,3,97,0.000097,0.012601,0.012698,N/A,0.009858,0.000149,0.000011,0.000061,0.000002,56.29,N/A,43.70,0.66,0.05,0.27,0.01
2020_00744,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.018371,0.021611,21.53,2,98,0.000094,0.010137,0.010231,N/A,0.008115,0.000113,0.000009,0.000048,0.000026,55.69,N/A,44.17,0.62,0.05,0.26,0.14
2020_00753,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.037144,0.031628,42.35,10,90,0.000093,0.021286,0.021379,N/A,0.015694,0.000238,0.000014,0.000100,0.000070,57.56,N/A,42.25,0.64,0.04,0.27,0.19
2020_00767,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.038141,0.044965,38.85,10,90,0.000085,0.022074,0.022159,N/A,0.015702,0.000199,0.000013,0.000091,0.000280,58.10,N/A,41.17,0.52,0.03,0.24,0.74
2020_00768,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.018947,0.018132,20.99,0,100,0.000094,0.010608,0.010702,N/A,0.008245,0.000112,0.000019,0.000048,0.000000,56.49,N/A,43.51,0.59,0.10,0.25,0.00
2020_00782,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.023409,0.018287,26.88,0,100,0.000091,0.013142,0.013234,N/A,0.010176,0.000149,0.000018,0.000061,0.000000,56.53,N/A,43.47,0.64,0.08,0.26,0.00
2020_00819,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.027554,0.026769,33.04,6,94,0.000098,0.015479,0.015577,N/A,0.011911,0.000174,0.000015,0.000145,0.000066,56.53,N/A,43.23,0.63,0.05,0.52,0.24
2020_00839,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.015794,0.012218,18.20,0,100,0.000097,0.008605,0.008702,N/A,0.007092,0.000095,0.000018,0.000040,0.000000,55.10,N/A,44.90,0.60,0.12,0.25,0.00
2020_00847,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.030771,0.024458,33.39,1,99,0.000090,0.017725,0.017815,N/A,0.012956,0.000184,0.000013,0.000078,0.000000,57.90,N/A,42.10,0.60,0.04,0.25,0.00
2020_00860,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.031940,0.022754,35.59,1,99,0.000093,0.018241,0.018335,N/A,0.013605,0.000190,0.000017,0.000084,0.000001,57.40,N/A,42.59,0.60,0.05,0.26,0.00
2020_00861,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.023062,0.020255,26.54,1,99,0.000095,0.012955,0.013049,N/A,0.010002,0.000130,0.000017,0.000061,0.000011,56.58,N/A,43.37,0.56,0.08,0.26,0.05
2020_00869,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.053574,0.070544,57.54,13,87,0.000081,0.031335,0.031416,N/A,0.021917,0.000286,0.000012,0.000134,0.000241,58.64,N/A,40.91,0.53,0.02,0.25,0.45
2020_00875,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.035604,0.026839,38.90,4,96,0.000082,0.020550,0.020633,N/A,0.014942,0.000209,0.000014,0.000091,0.000030,57.95,N/A,41.97,0.59,0.04,0.26,0.08
2020_00885,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.059213,0.047595,63.95,18,82,0.000086,0.034716,0.034802,N/A,0.024315,0.000314,0.000017,0.000150,0.000096,58.78,N/A,41.06,0.53,0.03,0.25,0.16
2020_00890,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.021447,0.023323,24.43,2,98,0.000093,0.012019,0.012112,N/A,0.009297,0.000124,0.000014,0.000057,0.000038,56.47,N/A,43.35,0.58,0.06,0.27,0.18
2020_00905,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.028307,0.024981,32.64,2,98,0.000093,0.016053,0.016146,N/A,0.012145,0.000158,0.000014,0.000075,0.000015,57.04,N/A,42.90,0.56,0.05,0.26,0.05
2020_00906,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.025016,0.021023,27.31,1,99,0.000098,0.014066,0.014163,N/A,0.010819,0.000150,0.000016,0.000067,0.000034,56.62,N/A,43.25,0.60,0.06,0.27,0.13
2020_00908,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.019149,0.023029,23.45,2,98,0.000103,0.010522,0.010625,N/A,0.008517,0.000114,0.000014,0.000053,0.000006,55.49,N/A,44.48,0.59,0.07,0.28,0.03
2020_00910,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.019075,0.014644,21.70,0,100,0.000096,0.010617,0.010712,N/A,0.008363,0.000122,0.000011,0.000050,0.000000,56.16,N/A,43.84,0.64,0.06,0.26,0.00
2020_00914,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.028743,0.026378,33.93,6,94,0.000100,0.016060,0.016160,N/A,0.012568,0.000172,0.000020,0.000077,0.000016,56.22,N/A,43.72,0.60,0.07,0.27,0.05
2020_00917,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.033848,0.030029,40.90,5,95,0.000103,0.019101,0.019204,N/A,0.014585,0.000240,0.000017,0.000095,0.000058,56.74,N/A,43.09,0.71,0.05,0.28,0.17
2020_00932,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.025068,0.017225,30.53,0,100,0.000101,0.014033,0.014135,N/A,0.010934,0.000156,0.000013,0.000070,0.000000,56.38,N/A,43.62,0.62,0.05,0.28,0.00
2020_00939,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.025331,0.019057,31.15,2,98,0.000104,0.014165,0.014269,N/A,0.011056,0.000170,0.000022,0.000071,0.000007,56.33,N/A,43.64,0.67,0.09,0.28,0.03
2020_00942,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.028250,0.024404,34.71,3,97,0.000102,0.015838,0.015940,N/A,0.012226,0.000189,0.000015,0.000081,0.000084,56.43,N/A,43.28,0.67,0.05,0.29,0.30
2020_00950,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.020632,0.017669,25.26,1,99,0.000099,0.011391,0.011490,N/A,0.009120,0.000118,0.000013,0.000058,0.000021,55.69,N/A,44.21,0.57,0.06,0.28,0.10
2020_00952,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.029523,0.024326,35.33,4,96,0.000097,0.016629,0.016727,N/A,0.012764,0.000187,0.000017,0.000080,0.000033,56.66,N/A,43.23,0.63,0.06,0.27,0.11
2020_00960,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.047554,0.043492,52.44,17,83,0.000091,0.027492,0.027583,N/A,0.019759,0.000299,0.000014,0.000124,0.000212,58.00,N/A,41.55,0.63,0.03,0.26,0.45
2020_00961,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.036901,0.028541,42.86,7,93,0.000092,0.021088,0.021180,N/A,0.015669,0.000216,0.000012,0.000099,0.000052,57.40,N/A,42.46,0.58,0.03,0.27,0.14
2020_00964,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.019343,0.020394,22.35,1,99,0.000094,0.010707,0.010800,N/A,0.008542,0.000108,0.000011,0.000050,0.000001,55.84,N/A,44.16,0.56,0.06,0.26,0.01
2020_00966,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.026587,0.022264,32.79,4,96,0.000103,0.014892,0.014995,N/A,0.011592,0.000185,0.000014,0.000076,0.000000,56.40,N/A,43.60,0.70,0.05,0.29,0.00
2020_00968,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.020767,0.021675,27.49,3,97,0.000107,0.011383,0.011490,N/A,0.009265,0.000135,0.000024,0.000063,0.000012,55.33,N/A,44.61,0.65,0.12,0.30,0.06
2020_00986,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.017945,0.017328,21.44,1,99,0.000099,0.009826,0.009924,N/A,0.008003,0.000109,0.000013,0.000048,0.000018,55.30,N/A,44.60,0.61,0.07,0.27,0.10
2020_00993,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.024936,0.021484,28.30,2,98,0.000100,0.014061,0.014161,N/A,0.010774,0.000147,0.000014,0.000065,0.000000,56.79,N/A,43.21,0.59,0.05,0.26,0.00
2020_00997,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.060783,0.054791,69.75,26,74,0.000095,0.035022,0.035117,N/A,0.025398,0.000392,0.000012,0.000160,0.000268,57.77,N/A,41.78,0.65,0.02,0.26,0.44
2020_00998,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.060170,0.062401,66.00,26,74,0.000091,0.034749,0.034839,N/A,0.025037,0.000321,0.000012,0.000151,0.000294,57.90,N/A,41.61,0.53,0.02,0.25,0.49
2020_00999,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.045104,0.046925,56.56,17,83,0.000099,0.025632,0.025731,N/A,0.019218,0.000302,0.000014,0.000130,0.000156,57.05,N/A,42.61,0.67,0.03,0.29,0.35
paquita_00100,3,3,3,2,0.9,0.9,0.005,20.0,100.00,0.002621,0.002257,2.74,0,100,0.000107,0.000940,0.001048,N/A,0.001574,0.000013,0.000003,0.000003,0.000000,39.97,N/A,60.03,0.50,0.12,0.11,0.00
